Comment,Sentiment,Aspect
በእውነቱ ከሆነ ጥሩ አገልግሎት ነው። በአንድ ሙሌት እንደየወቅኩ የዳታ፣የድምፅ እና የመልእክት አገልግሎት ለመጠቀም ያስችላል። ሊበረታታ ይገባል።,Positive ,Service
በጣም ጥሩ ነው...ግን አብዛኞቻችን የተመቸን በቤቶ ይቆዩ ጥቅል ነው፡፡ flexi ምትለዋን ግን አቻ አማርኛ ቃል አታቹለት ነው...? ለምሳሌ ተለዋዋጭ ፣ ተለዋጭ ማለት ትችላላችሁ፡፡,Positive ,Service
ለአገልግሎታችሁ እናመሰግናለን 👍,Positive ,Service
ጥሩ ስራ ነው። በርቱ ተበራቱ። በተጨማሪ አስተያዬትና ጥያቄ አሉኝ ከሰማችሁኝ። በየጊዜው ሪፓርት ማውጣችሁ አሪፍ ነው።ግን በምስሉ ላይ ያለውን መረጃ በፁሁፍ ብታወጡት እላለሁኝ። ሌላው BBC ባለፈው ለብሄራዊ ፈተና ዳታ ስቋጥ በአማካይ በየቀኑ $4.5ሚሊየን ገቢ እንደምናጣ ጠቅሷል።የናንተ ሪፖርት ተቀደሚ ቢሆንም ግን ልዩነቱ በጣም ሰፍቷል። በሰአት እስከ 4ሚሊየን ብርም ተብሏል።የመረጃው ልዩነት ከ49% ይበልጣል ለምን እንዴት? አመሰግናለሁኝ።,Positive ,Service
Congra ethio telecom ለዚህ ስኬታችሁ የእኔው ትልቁ ሚና እንዳለበት እንዳትረሱ!,Positive ,Service
ታላቅ ስኬት,Positive ,Service
እንኮን ደስ ያላችሁ እስቲ የደስደስ 1GB Internet Pakeg ጀባ በሉን,Positive ,Service
አንደኛ,Positive ,Service
ታታሪነት፣ ሀቀኝነትና የአመራር ብቃት አንድን ተቋም ምን ያህል ለሕዝብ ተደራሽ አድርጎ ወደእድገት ጎዳና እንደሚያሸጋግረው ኢትዮቴሌኮም የተግባር ምስክር ነው፡፡ከከፍተኛ እስከ ጽዳት ያላችሁ፡ ትጉ አመራርና ሠራተኞች የላቀ የድል መድረክ ከፊትለፊት ይጠብቃችኋልና በርትታችሁ ቀጥሉበት፡፡ከፍተኛ አመራሮችም አመርቂ ውጤቱ የተሳካበትን መንገድ ለሌሎች ተቋማት በማጋራት ተሞክሯችሁን ብትለዋወጡ ብርታት እንደምትሆኑ በማመን መልካም የሥራ ዘመን እመኝላችኋለሁ፡፡ሕብረት፡ ጽናት፡ ብልጽግና፥ ለኢትዮጵያና አጋሮቿ,Positive ,Service
እውነትም መልካም ውጤት!!,Positive ,Service
ጥሩ ሥራ,Positive ,Service
መልካም ዜና,Positive ,Service
ቀጥሉበት....!!🏇🏇🏇🏇🏇,Positive ,Service
Ohhhh አስደናቂ ነው!,Positive ,Service
አመሰግናለሁ! my ethio tel,Positive ,Service
ኢትዮ ቴሌኮም ለኢትዮጵያ ገቢ በማመንጨት ላይ ነው!,Positive ,Service
ሁላችሁም አመሰግናለሁ,Positive ,Service
እናመሰግናለን አመሰግናለሁ እናመሰግናለን እናመሰግናለን,Positive ,Service
መልካም መልዕክት,Positive ,Service
ይህን መከተል ጥሩ ነው,Positive ,Service
ይህን መስማት ደስ ይላል,Positive ,Service
ዋው ምን ታላቅ ቅናሽ....😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂... Oh men you guys are good I mean it.,Positive ,Service
መልካም,Positive ,Service
የኔ ethiotel 👌👌👌👌 Yemchgenal,Positive ,Service
በጣም አስፈላጊ የሆነ መተግበሪያ,Positive ,Service
ጥቅል መተግበሪያ ተስማሚ ነው ለኔ።,Positive ,Service
እወዳችኃለሁ,Positive ,Service
እጂግ በጣም ደስብሎኛል ደስ ይበላቹ,Positive ,Service
እናመሰግናለን 👍,Positive ,Service
ethiotelecom የመረጃ አጠቃቀሜን ከ3G ወደ 4G በማሻሸጉ ላመሰግናችሁ እወዳለሁ,Positive ,Service
ኢትዮቴሌኮም ማመስገን እፈልጋለሁ,Positive ,Service
I Love You ኢትዮቴሌኮም,Positive ,Service
በጣም እናመሰግናለን 🙏 እኛ ከፍተኛ ጥራት ጋር የመረጃ አገልግሎት በመጠቀም ላይ ነው ቀጥል …,Positive ,Quality
በጣም አሪፍና ፈጣን አገልግሎት ነው በርቱ,Positive ,Quality
እናመሰግናለን። ምላሹን እንጠብቃለን,Positive ,Service
እናመሰግናለን,Positive ,Service
በጣም ውድ ነው! መካከለኛ እና ዝቅተኛ ገቢ ያላቸውን ሰዎች.. ከግምት ያስገባ አይደለም። ከሌሎች የአፍሪካ ሃገራት አንጻር.. . ውድ ነው! ይህ ውነት የሚያሳየው ገበያውን ለብቻ የመቆጣጠር ውጤት ነው።,Positive ,Service
በጣም አስደናቂ የሆነ ሥራ መሥራትህን ቀጥል!,Positive ,Service
አመሰግናለሁ,Positive ,Service
ለስጦታዎ እናመሰግናለን!,Positive ,Service
ላደረጋችሁት ትብብር አመሰግናችኋለሁ። እንዴት ማግኘት እንደሚቻል ወይም እንዴት ጥብቅ ማድረግ እንደሚቻል,Positive ,Service
ብራቮ!!! ይህም ደንበኞች የሚያስፈልጋቸውን ለመምረጥ ተጨማሪ አማራጮች እንዲኖሯቸው ያስችላል,Positive ,Service
አረ ቴሌ ተመቻችሁኝ ,Positive ,Service
መልካም,Positive ,Service
በጣም ጥሩ ነው በርቱ አገራችን ለውጥ ትፈልጋለች,Positive ,Service
ጥሩ ስራ ነው። በርቱ ተበራቱ።,Positive ,Service
መሪ ኩባንያ!,Positive ,Service
ታታሪነት፣ ሀቀኝነትና የአመራር ብቃት አንድን ተቋም ምን ያህል ለሕዝብ ተደራሽ አድርጎ ወደእድገት ጎዳና እንደሚያሸጋግረው ኢትዮቴሌኮም የተግባር ምስክር ነው፡፡ከከፍተኛ እስከ ጽዳት ያላችሁ፡ ትጉ አመራርና ሠራተኞች የላቀ የድል መድረክ ከፊትለፊት ይጠብቃችኋልና በርትታችሁ ቀጥሉበት፡፡,Positive ,Service
 ተሳክቶልኛል አመሰግናለሁ,Positive ,Service
እናመሰግናለን ethio telecom,Positive ,Service
ምርጥ አገልግሎት,Positive ,Service
ኢትዮ ቴሌኮም በኢኮኖሚያችን እድገት ምርጥ ነው ስለዚህ ይህ ቴክኖሎጂ ብዙ ጥቅምን ይከተል,Positive ,Service
wow በጣም ጎበዝ ነው አመሰግናለሁ Ethio-telecom . ለ50ኛው የቴሌኮሙኒኬሽንና ቴክኖሎጂ ሕብረተሰብ የደስታ በዓል ,Positive ,Service
ደስ ይላል የህዝብ ድርጅት ህዝባዊነቱን ህዝብ በተቸገረ ወቅት ሲደረስ ደስይላል እስኪ ሌሎችም የተቋም አመራሮች የውይዘሪት ፍሬህይውት ተሞክሮ ወስዳችሁ የዘር ሀርግ እየቆጠራችሁ ተቋሙን በደመነፍስ ከምትመሩ ከዚያ ወጣችሁ በሰዋዊ እና በውቀት ህዝባችሁን አገልግሉ እውነት አክብሮቴ ከልብ ነው,Positive ,Service
Ethio telecom♥ ስላደረጋችሁልን ቅናሽ ከልብ እናመሰግናለን🙏,Positive ,Price
WiFi ጥሩ እየሰራ ነው አሁን አልፎ አልፎ slow ከመሆኑ ውጭ እሱንም ቢሆን እንደምታስተካክሉት እርግጠኛ ነኝ ። ከምስጋና ጋር ።,Positive ,Quality
"አመስግኑ፣ ትልቅ መፍትሄ ነው እቤት ለመዋል። አስገዳጅም አደለም። አንዳንዱ በግድ ግዛ የተባለ ይመስላል። ማመስገን ይልመድብን።
ኢትዮ ቴሌኮም እናመሰግናለን!",Positive ,Service
ይህ additional Service ነው፡፡ መጀመሪያ በማመስገን እንጀምር!!ምን ሲደርግልን እንአደምናመሰግን ብቻ ይገርመኝ ጀምሯል፡፡ ወይ ጉድ ልበል እንጂ!!,Positive ,Service
በጣም አመሰግናለው 🙏🙏🙏,Positive ,Service
የምታከናውናቸውን ሥራዎች በሙሉ አደንቃለሁ ። በሀገሪቱ እንደምትኮሩ አውቃለሁ። መልካም ሥራውን ቀጥሉ,Positive ,Service
በጣም ጥሩ. በመላ አገሪቱም ተስፋፍቶታል።,Positive ,Service
በጣም ርካሽ ነው አሪፍ ነው በርቱ,Positive ,Price
በጣም ርካሽ ነው፣ በኢቲዮቴልኮም እንኮራለን ,Positive ,Price
አሪፍ ነው በርቱ እኔ ውጪ ዘመድ ባይኖረኝም ላላቸው ጥሩ ስጦታ ነው,Positive ,Price
አመሰግናለሁ,Positive ,Service
ጥሩ ገበታ ነው ይቅናቹሁ,Positive ,Price
መልካም ለውጥ ነው ዋጋ ብቻ ሳይሆን የብዙ አገልግሎት ዓይነቶችም,Positive ,Service
ይህ ሊደነቅና ሊበረታታ ይገባል,Positive ,Service
wow እናመሰግናለን,Positive ,Service
መልካም አገልግሎት እናመሰግናለን,Positive ,Service
ታላቅ ስኬት። አመሰግናለሁ,Positive ,Service
እናመሰግናለን ethio telecom the great disacount and we are more wants. to do ethio tel. like this,Positive ,Service
ጥሩ!!! ,Positive ,Service
አመሰግናለሁ  ethio telecom,Positive ,Service
wow tell ተደመሮአል ጀግና ነው በርቱ ጥራት ላይም ጥሩ ነው በርቱቱቱቱቱ,Positive ,Service
ታየን ሀገራዊነት፣ ታየን ለዉጥ ተባረኩ ቀጥሉበት,Positive ,Service
የኛ ምርጦች ለመጪው አመት በሰላም ያድርሰን,Positive ,Service
የኔ ጀግና በርቺ,Positive ,Price
ፍርዬ ኑርልን ! 2014 ዕቅድ በተጨመሪ ሠራተኞችንም አስደስቺ ፣ ቤት ግዥዉም ይታሰብ ፣የታሰበዉም ነገር ከለ ይፍጠን ፡ፈጠሪ ሀገራችን ን ሰለም ያድርግ ልን።,Positive ,Service
ማቀድ መፈጸም ተጎባራችሁ ነው,Positive ,Service
ከህዝቡ ጎን በመሆን በአላትን በኢትዮጵያዊነታችን እንድናከብር የሚያስታውሰን ሁሌም በአል ሲመጣ በ discount የምናስታውሰው ተቋም ethio telcom በመሆኑ እናመሰግናለን መልካም በአል።,Positive ,Service
የምሬን ነው የምላችሁ በጣም በጣም ነው ደስ ያለኝ እካንም አብሮ ደስ አለኔ,Positive ,Service
"እንኳን አብሮ ደስ አለን ኢትዮጵያ ሀገሬ 🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹 መመኪያዬ ክብሬ ኑሪ ለዘለአለም
",Positive ,Service
ከትንሽ ወዳ ትልቅ ስላሆኔ በጣም ደስላል በዚሁ ቀጥሉበት,Positive ,Service
ጅግ በጣም እናመሰናለን አሁንም የበለጠ ለወጣቱ የስራ በር እንደምትከፍቱለት ተስፋ እናደርጋለን ,Positive ,Service
በድርጅታችሁ ውስጥ ልዩነት አለመኖሩ ተቋሙን አጠያያቂ ያደርገዋል,Neutral,Service
አጠቃቀም መመሪያ ካለም አሳውቁን እናመሰግናለን ኢትዮ ቴለኮም ኩራታችን,Neutral,Service
አዲስ አበባ ልደታ ኮንደምንየም / ባልቻ/አካባቢ 4g Lte አይሰራም እባካችሁ አስተካክሉት,Neutral,Accessability 
በቴሌ ብር የአየር ስዓት ሰንገዛ ቦነስ በገዛነው ልክ መኖሩ ይታወቃል የተሰጠው ቦነሱ ግን ጥቅል መግዛት አይችልም እና Ethio telecom የተሰጠው ተጨማሪ ስጦታ ጥቅልመግዛት እንዲችል ቢያደርግ መልካም ነው,Neutral,Service
የብድር አገልግሎት ስንጠይቅ ረጅም ሰአት ቆይቶ ነው የሚሰጠን፡ በቸገረን ሰዓት ፈጥኖ ካልደረሰ አገልግሎቱ ቢቀር፡፡,Neutral,Service
ስራው በጣም ደስ የሚል ነው እናም ጥቅልል ብዬ ወደ ቴሌ ብር እንድገባ መብራት ፣ ውሀ ፣ ኤርላይን ክፍያ እና የተለያዩ አገልግሎት ክፍያዎችን እንደ CBE ብር እንድንከፍል የተሟላ አድርጉት።,Neutral,Accessability 
በጣም ደስ ይላል ። ወኪሎች ዝግጁ ስላልሆኑ እና ሽያጭ ማእከል ለወረፋ ስለሚዳርገን ወደ ንግድ ባንክ ትራንስፈር መሰራት አለበት ። 2 እስከ ታች ወርዶ ግንዛቤ መስጠት ያስፈልጋል ምክንያቱም በቴሌ ብር ልክፈል ብል እንኳን አያምንም ህዝቡ ። በተረፈ በጣም ጥሩ ቴክኖሎጂ ነው።,Neutral,Accessability 
ቴሌብር መተግበሪያ የግል መረጃ ለስስተኛ ያሳውቃል ቢያንስ የአያት ስም እንዳይታይ መተግበሪያው ቢሻሻል .... ይህን መረጃ በመጠቀም ሚስጥር ቁጥር ድጋሚ በማስላክ የሚሰሩ ትሬከሮች አሉ አደራ,Neutral,sequrity  
ቴክኖሎጂው ጥሩ ነው። ከሁሉም ባንኮች ጋር ብትሰሩ ከማንኛውም ባንክ ወደ ቴሌብር አካውንት እንዲሁም ከቴሌብር ወደ ማንኛውም ባንክ አካውንት ብር ማስተላለፍ እንዲቻል ብትሰሩ በተጨማሪም ሌሎች ክፍያዎችን በቴሌብር መክፈል የሚቻልበትን አሰራር ብትዘረጉ በተረፈ በርቱ,Neutral,Service
ለማንኛውም ኪዩክስ ላይ ላሉ ኢጀንቶች ይሂ ዕድል በስፋት መሰጠት አለበት ምክንያቱም ሰዎች ባንክ ወይም የሽያጭ ማአከል ከመሂድ ሱቅ መሂድ ይቀላቸዋል። ሲቀጥል ለባለሱቆችም ሊላ የስራ እድል ፈጠራ ድሆናል አይመስላቹም,Neutral,Service
የተሌ ብር አገልግሎት መጀመሩ ጥሩ ሆኖ ለምን በconection እንድሰራ እንደተደረገ አልገባኝም ?ምክንያቱም ለሁሉም ቦታ ማነኛውም ሰው ተጠቃሚ እንድንሆን ለምን አልተደረገም ?ለምሳሌ የቴሌ ብር application አዉርደዉ ስጠቀም pin cod ከጠየቀኝ ቦሀላ ሙሉን አገልግሎት ለመጠቀም ስል please contact network ብሎ ይጠይቃልና ይህ ባይሆን ጥሩ ነበርና ብስተካክል የተሻለ ይሆናል !!,Neutral,Service
እባካችሁ ወደ ታችኛው ክፍል ወርዳችሁ ለመስራት ሞክሩ......❤❤❤❤❤,Neutral,Service
ይሄንኛው ጥሩ ነው። እባካችሁ የኮሮና መልክታችሁን አንሱልን። መስማት ካልፈለግን ቢያንስ የያለመስማት መብታችንን አክብሩልን,Neutral,Service
የእንተርነት ወጋ በኢትዮጵያ በጣም ውድ ነው ቴሌ ይህን ልያስብበት ይገበል እንተርነት የሁሉም ዜጋ ተደረሽ እንድሆን ተርፉን መቀናስ አለበት የእንተርነት እና የድምጽ ጥቅል ለይ ና በሌሎችም ማሸሽያ ያደርገል ብሌን እንጣብቀለን ምክንያቱም በጣም ውድ ነው ሁሉን ያማከለ አይደለም,Neutral,Price
ተው በጤናዎ ይቆዩን መልሱልን,Neutral,Service
ጥሩ ነው በመቀጠል የበጀት መዚጊያ ስጦታን አሥቡባት,Neutral,Service
Ethiotelecom እባካቺሁ ሁልሉንም የሺያጭ ማዕካቺሁን ፈትሹ ገምግሙ ለምሳሌ የ 50ቢር card ፍቄ kutiro ተበላሺቶ 994 sidewull የሺያጭ ማዕከል ሁድ ስሉኝይ ሄጄ ስትያቃቸው የልለም አይሰራም ለምን yimulu አጥታቀ ምም aleghney please,Neutral,Service
ውድ ቴሌ ዎች እባካችሁ ህዝቡ አማራጭ ለውምና እዘኑለት ሁሉ ነገራቹህ ውድ ነው የኢንተርኔት ዋጋ ውድ ካረጉ ሀገራት ተርታ ራንክ ውስጥ ነው ያለነው ጎግል ነው ሚለው እና ህዝቡን ተረዱት,Neutral,Price
እውነት ለመናገር ከምታቀርቡት ስልክ አንጻር ህዝቡን እየመጠናችሁ አይደለም የተሻለ ሞባይል ስልክ በተሻለ ዋጋ ለማቅረብ ሞክሩ,Neutral,Accessability 
የተደራሽነት ችግር አለ ብዙ ሾፖች ላይ አይደርስም በሪጅን ወይም ዞኖች ላይ ብቻ ይገደባል ስለዚ ተደራሽነቱ ቢስተካከል አሪፍነው፡፡,Neutral,Accessability 
